species,province,count,lat,lon,date,doy
Tringa stagnatilis,Shanghai,1,30.920507,121.973159,4/24/2016,114
Fulica atra,Shanghai,280,31.297333,121.859434,10/25/2015,297
Larus crassirostris,Guangdong,3,22.678513,116.002762,11/7/1986,310
Himantopus himantopus,Jiangsu,6,32.576717,121.004878,5/4/2017,123
Nycticorax nycticorax,Shanghai,5,31.215664,121.545353,11/3/2013,306
Calidris acuminata,Jiangsu,12,32.662,120.958,8/13/2017,224
Nycticorax nycticorax,Shanghai,10,31.49514,121.964722,7/17/2013,197
Platalea leucorodia,Shanghai,1,31.49514,121.964722,12/23/2014,356
Xenus cinereus,Shanghai,14,30.920507,121.973159,8/13/2017,224
Calidris ruficollis,Shanghai,80,30.920507,121.973159,9/17/2016,260
Himantopus himantopus,Jiangsu,2,32.576717,121.004878,4/16/2017,105
Glareola maldivarum,Guangdong,30,20.833,110.184,10/16/2017,288
Ardea intermedia,Shanghai,5,30.920507,121.973159,10/17/2015,289
Ciconia boyciana,Jiangxi,8,29.175335,115.978653,1/11/2015,10
Charadrius alexandrinus,Zhejiang,10,30.64273,122.061938,4/30/2016,120
Himantopus himantopus,Shanghai,45,30.920507,121.973159,4/10/2016,100
Actitis hypoleucos,Shanghai,3,30.920507,121.973159,8/28/2018,239
Tringa glareola,Shanghai,3,30.920507,121.973159,10/1/2018,273
Antigone vipio,Jiangxi,7,29.139704,116.000299,12/29/2018,362
Tringa nebularia,Shanghai,1,30.920507,121.973159,4/15/2018,104
Egretta garzetta,Guangdong,12,22.845328,115.587806,12/2/2018,335
Calidris alba,Shanghai,1,31.606458,121.862831,4/12/2017,101
Ciconia boyciana,Jiangxi,1,28.870571,116.43317,3/23/2018,81
Aix galericulata,Jiangxi,30,29.164442,117.841458,1/14/2018,13
Nycticorax nycticorax,Shanghai,2,31.056581,120.991377,6/23/2018,173
Tringa erythropus,Shanghai,65,31.297333,121.859434,3/26/2017,84
Fulica atra,Shanghai,10,30.920507,121.973159,8/31/2018,242
Ixobrychus sinensis,Guangdong,1,23.075547,113.323916,11/5/2016,309
Nycticorax nycticorax,Zhejiang,2,30.304478,120.086155,5/14/2010,133
Charadrius dubius,Jiangsu,2,32.871532,120.867995,9/11/2016,254
Anas crecca,Shanghai,20,30.920507,121.973159,1/16/2010,15
Limosa limosa,Guangdong,7,22.521669,114.01816,3/23/2017,81
Recurvirostra avosetta,Jiangsu,6,32.75,120.96,9/9/2017,251
Recurvirostra avosetta,Shanghai,37,30.920507,121.973159,11/5/2016,309
Charadrius alexandrinus,Shanghai,,30.920507,121.973159,4/15/2018,104
Botaurus stellaris,Jiangxi,1,28.912417,116.279111,1/13/2015,12
Tachybaptus ruficollis,Jiangxi,5,28.760197,116.397312,1/13/2018,12
Mareca penelope,Guangdong,6,22.518478,113.96365,3/24/2018,82
Ardeola bacchus,Guangdong,6,22.579433,114.174439,7/22/2017,202
Actitis hypoleucos,Jiangsu,2,32.75,120.96,4/23/2017,112
Tringa nebularia,Shanghai,,31.49514,121.964722,9/21/2014,263
Mergus serrator,Jiangxi,6,29.166667,115.95,12/4/2006,337
Ardeola bacchus,Zhejiang,1,30.305985,120.348401,9/12/2005,254
Vanellus cinereus,Jiangsu,2,32.868218,120.91234,8/11/2017,222
Limosa limosa,Jiangsu,18,32.304181,121.177805,4/20/2014,109
Nycticorax nycticorax,Shanghai,1,31.360453,121.786687,3/31/2015,89
Tachybaptus ruficollis,Shanghai,3,31.49514,121.964722,11/26/2016,330
Anas crecca,Shanghai,17,31.597857,121.859753,4/6/2017,95
Calidris canutus,Jiangsu,13,32.581667,121.006667,9/1/2015,243
Fulica atra,Shanghai,130,30.920507,121.973159,1/6/2018,5
Sterna hirundo,Shanghai,1,30.920507,121.973159,9/2/2017,244
Mareca strepera,Jiangsu,15,33.042097,120.840031,12/1/2017,334
Recurvirostra avosetta,Jiangsu,50,32.75,120.96,9/8/2018,250
Limosa lapponica,Jiangsu,30,32.75,120.96,11/11/2018,314
Calidris falcinellus,Shanghai,7,30.920507,121.973159,9/17/2017,259
Egretta garzetta,Jiangxi,2,29.248101,117.86371,6/6/2008,157
Anas crecca,Shanghai,140,30.920507,121.973159,11/9/2016,313
Gallinula chloropus,Zhejiang,4,30.270272,120.006762,2/6/2018,36
Aix galericulata,Shanghai,20,30.920507,121.973159,10/31/2018,303
Egretta garzetta,Guangdong,,20.964604,110.271232,11/28/2018,331
Anser cygnoides,Jiangxi,3,28.919046,116.285446,3/1/2018,59
Charadrius alexandrinus,Shanghai,1,30.920507,121.973159,4/30/2017,119
Spatula querquedula,Shanghai,50,31.313462,121.876574,8/28/2016,240
Anser erythropus,Jiangxi,4,28.948401,116.356972,12/31/2015,364
Mareca falcata,Shanghai,10,30.920507,121.973159,11/17/2018,320
Ardea intermedia,Shanghai,2,30.920507,121.973159,4/22/2017,111
Ardea alba,Jiangxi,3,26.569298,114.167316,4/20/2017,109
Tringa guttifer,Shanghai,1,30.920507,121.973159,10/20/2016,293
Glareola maldivarum,Shanghai,50,30.901893,121.976287,5/20/2017,139
Mergus merganser,Jiangsu,20,32.73032,120.94717,11/21/2016,325
Actitis hypoleucos,Shanghai,1,30.901893,121.976287,10/20/2018,292
Mareca strepera,Jiangxi,,28.880046,116.415796,12/23/2018,356
Limosa lapponica,Shanghai,50,30.920507,121.973159,10/10/2017,282
Sterna hirundo,Jiangsu,3,32.524367,121.146945,5/21/2016,141
Nycticorax nycticorax,Shanghai,10,30.920507,121.973159,9/22/2018,264
Fulica atra,Shanghai,200,30.920507,121.973159,1/8/2017,7
Calidris alba,Jiangsu,7,32.581667,121.006667,8/22/2015,233
Pluvialis squatarola,Jiangsu,120,32.539098,121.112838,5/21/2016,141
Platalea leucorodia,Zhejiang,14,30.209976,120.836864,12/11/2011,344
Charadrius mongolus,Jiangsu,30,32.581667,121.006667,5/2/2014,121
Tringa nebularia,Shanghai,40,30.920507,121.973159,11/3/2016,307
Aythya marila,Shanghai,4,30.920507,121.973159,11/9/2016,313
Gallinago gallinago,Shanghai,7,31.49514,121.964722,10/1/2016,274
Ardea alba,Guangdong,10,23.316031,116.723771,9/23/2015,265
Sterna hirundo,Jiangsu,10,32.75,120.96,4/19/2015,108
Recurvirostra avosetta,Guangdong,45,22.507305,114.038879,2/27/2017,57
Xenus cinereus,Shanghai,6,30.920507,121.973159,10/11/2017,283
Tringa ochropus,Guangdong,1,23.18536,113.366944,2/4/2018,34
Haematopus ostralegus,Jiangsu,2,32.581667,121.006667,5/22/2016,142
Scolopax rusticola,Shanghai,1,30.920507,121.973159,10/14/2018,286
Sterna hirundo,Jiangsu,6,32.545022,121.092769,5/22/2016,142
Numenius phaeopus,Jiangsu,28,32.581667,121.006667,8/22/2015,233
Phalacrocorax carbo,Jiangxi,500,29.187855,115.951917,11/22/2015,325
Tringa glareola,Shanghai,17,30.920507,121.973159,8/5/2017,216
Ardea intermedia,Shanghai,10,30.901893,121.976287,4/16/2017,105
Pluvialis fulva,Shanghai,4,31.1031,121.8293,9/17/2016,260
Arenaria interpres,Jiangsu,,32.581667,121.006667,8/15/2015,226
Ardea alba,Jiangsu,1,32.75,120.96,8/25/2018,236
Tringa erythropus,Guangdong,1,20.759,110.395,12/4/2018,337
Sterna hirundo,Jiangsu,3,32.581667,121.006667,5/21/2016,141
Tringa nebularia,Jiangsu,,32.510267,121.179411,4/26/2012,116
Platalea minor,Shanghai,4,30.920507,121.973159,10/13/2018,285
Fulica atra,Shanghai,15,30.753804,121.39207,3/27/2017,85
Ardea cinerea,Jiangxi,12,28.918267,116.294001,3/1/2018,59
Podiceps nigricollis,Shanghai,30,30.920507,121.973159,12/15/2018,348
Calidris alba,Jiangsu,,32.581667,121.006667,9/15/2016,258
Leucogeranus leucogeranus,Guangdong,2,22.498941,114.027733,12/2/2016,336
Tachybaptus ruficollis,Jiangsu,20,32.868218,120.91234,9/2/2018,244
Himantopus himantopus,Jiangsu,1,32.566921,120.986436,8/25/2015,236
Gallinago gallinago,Shanghai,,30.920507,121.973159,10/6/2014,278
Charadrius alexandrinus,Shanghai,,30.920507,121.973159,4/29/2018,118
Limosa limosa,Jiangsu,1,32.545022,121.092769,5/1/2018,120
Ciconia boyciana,Shanghai,29,30.920507,121.973159,11/17/2018,320
Ardea alba,Shanghai,1,30.920507,121.973159,4/19/2018,108
Larus crassirostris,Zhejiang,20,30.358582,121.202846,11/24/2018,327
Tachybaptus ruficollis,Jiangsu,2,31.26814,120.720365,12/4/2012,338
Actitis hypoleucos,Jiangsu,1,32.581667,121.006667,8/23/2015,234
Numenius madagascariensis,Jiangsu,5,32.75,120.96,4/29/2017,118
Tringa nebularia,Jiangsu,2,32.810843,120.968651,5/21/2016,141
Himantopus himantopus,Guangdong,6,22.45799,113.551847,12/16/2018,349
Ardea cinerea,Guangdong,55,22.614055,113.635714,11/17/2013,320
Calidris tenuirostris,Jiangsu,120,32.282951,121.409301,8/26/2018,237
Phalaropus lobatus,Zhejiang,1,30.203202,120.908732,9/4/2017,246
Charadrius mongolus,Jiangsu,,32.75,120.96,8/17/2015,228
Tringa ochropus,Jiangsu,1,33.606097,120.471982,12/10/2017,343
Sternula albifrons,Jiangsu,,32.581667,121.006667,9/1/2018,243
Gallinula chloropus,Shanghai,1,30.920507,121.973159,5/6/2018,125
Tringa ochropus,Shanghai,2,30.920507,121.973159,4/21/2017,110
Fulica atra,Shanghai,1,30.890956,121.923566,9/17/2017,259
Egretta garzetta,Shanghai,,30.920507,121.973159,3/1/2018,59
Tringa nebularia,Jiangsu,10,32.581667,121.006667,5/2/2014,121
Spatula clypeata,Zhejiang,1,30.340325,119.932873,11/17/2018,320
Ardea intermedia,Shanghai,10,31.49514,121.964722,11/28/2015,331
Phalacrocorax carbo,Shanghai,1,30.920507,121.973159,4/9/2015,98
Anas crecca,Jiangxi,2,28.921739,116.303499,12/28/2018,361
Anser cygnoides,Jiangsu,10,33.602272,120.507223,10/3/2017,275
Anas crecca,Jiangsu,80,34.647585,119.261001,2/28/2016,58
Chlidonias leucopterus,Jiangsu,4,32.581667,121.006667,10/3/2011,275
Calidris alba,Shanghai,5,30.920507,121.973159,11/5/2016,309
Calidris acuminata,Shanghai,5,30.920507,121.973159,5/12/2018,131
Mareca strepera,Shanghai,40,30.753804,121.39207,11/22/2016,326
Gallinula chloropus,Shanghai,2,31.215664,121.545353,3/14/2005,72
Spatula clypeata,Shanghai,50,31.49514,121.964722,2/19/2017,49
Tachybaptus ruficollis,Shanghai,4,30.901893,121.976287,9/17/2017,259
Actitis hypoleucos,Zhejiang,1,27.989096,120.789056,11/8/2015,311
Gallinula chloropus,Shanghai,3,31.335103,121.506312,10/16/2015,288
Tachybaptus ruficollis,Zhejiang,2,30.256033,120.116116,12/4/2011,337
Larus crassirostris,Shanghai,30,30.920507,121.973159,8/20/2018,231
Chlidonias leucopterus,Jiangsu,31,32.75,120.96,9/24/2018,266
Charadrius dubius,Guangdong,5,22.435018,113.659176,1/18/2010,17
Gallinula chloropus,Jiangsu,1,32.539337,121.115161,5/23/2016,143
Calidris falcinellus,Shanghai,1,30.920507,121.973159,8/27/2016,239
Gallinula chloropus,Shanghai,1,31.209241,121.781881,3/11/2017,69
Nycticorax nycticorax,Shanghai,3,31.215664,121.545353,6/23/2005,173
Chlidonias hybrida,Jiangsu,2,31.984673,118.634718,6/4/2017,154
Fulica atra,Jiangxi,200,29.708723,115.74211,12/20/2018,353
Gallinago megala,Zhejiang,,30.629372,122.071796,3/19/2016,78
Numenius arquata,Guangdong,3,20.842107,110.239687,11/29/2018,332
Ardeola bacchus,Shanghai,,30.920507,121.973159,8/7/2016,219
Anas crecca,Shanghai,2,30.920507,121.973159,3/24/2018,82
Tringa erythropus,Shanghai,1,30.920507,121.973159,10/29/2017,301
Tringa stagnatilis,Zhejiang,200,30.203202,120.908732,9/4/2017,246
Tringa nebularia,Jiangsu,15,32.581667,121.006667,4/21/2015,110
Charadrius leschenaultii,Jiangsu,300,32.581667,121.006667,4/22/2016,112
Platalea leucorodia,Shanghai,45,30.920507,121.973159,11/19/2016,323
Numenius arquata,Jiangsu,,34.830337,119.198292,4/16/2018,105
Tachybaptus ruficollis,Guangdong,4,22.521669,114.01816,1/17/2017,16
Nycticorax nycticorax,Shanghai,3,30.920507,121.973159,11/8/2017,311
Xenus cinereus,Jiangsu,,32.379599,121.419139,9/6/2016,249
Tringa stagnatilis,Jiangsu,20,32.379599,121.419139,9/6/2016,249
Egretta garzetta,Shanghai,1,31.1478,121.4389,3/11/2016,70
Spatula clypeata,Zhejiang,215,27.947706,120.94162,3/17/2012,76
Egretta garzetta,Jiangxi,1,29.1703,117.840064,1/1/2018,0
Gallinula chloropus,Guangdong,1,22.350009,113.525031,11/1/2018,304
Amaurornis phoenicurus,Shanghai,1,31.219502,121.537931,12/1/2005,334
Calidris alpina,Guangdong,283,20.919675,110.493493,1/25/2016,24
Gallinula chloropus,Jiangsu,2,32.75,120.96,8/11/2017,222
Limosa limosa,Shanghai,6,30.920507,121.973159,8/10/2018,221
Recurvirostra avosetta,Jiangsu,12,32.740661,120.844147,10/4/2018,276
Tringa ochropus,Guangdong,2,22.599048,114.497522,5/5/2018,124
Tringa totanus,Jiangsu,3,32.53796,121.103227,5/22/2016,142
Recurvirostra avosetta,Jiangsu,,32.767862,120.93883,5/20/2017,139
Botaurus stellaris,Jiangsu,1,33.602272,120.507223,12/1/2017,334
Anser albifrons,Jiangxi,,28.927503,116.334128,1/19/2018,18
Pluvialis squatarola,Jiangsu,10,32.581667,121.006667,10/31/2009,303
Tachybaptus ruficollis,Shanghai,3,30.920507,121.973159,4/30/2018,119
Egretta garzetta,Shanghai,2,31.1478,121.4389,9/25/2013,267
Nycticorax nycticorax,Shanghai,2,31.192569,121.364735,5/12/2016,132
Gallinula chloropus,Shanghai,1,30.896979,121.955725,12/28/2017,361
Vanellus vanellus,Jiangxi,2,29.13297,115.977173,11/18/2010,321
Vanellus cinereus,Jiangxi,2,29.166667,115.95,1/12/2018,11
Calidris temminckii,Shanghai,2,30.920507,121.973159,8/14/2016,226
Vanellus vanellus,Jiangxi,,29.16198,115.932198,11/4/2000,308
Fulica atra,Shanghai,3,30.920507,121.973159,9/7/2018,249
Egretta garzetta,Guangdong,15,23.434898,116.983223,7/28/2016,209
Calidris subminuta,Zhejiang,5,30.276265,120.273535,9/10/2018,252
Calidris temminckii,Jiangsu,4,32.581667,121.006667,4/25/2015,114
Chroicocephalus ridibundus,Guangdong,10,22.522418,114.00032,12/31/2018,364
Egretta garzetta,Guangdong,5,20.842107,110.239687,11/29/2018,332
Chroicocephalus ridibundus,Jiangxi,,28.769164,116.317191,1/19/2018,18
Calidris ruficollis,Guangdong,12,22.138845,113.030713,2/18/2018,48
Calidris alba,Guangdong,30,20.759,110.395,12/7/2018,340
Spatula clypeata,Shanghai,1,30.920507,121.973159,5/21/2015,140
Tringa nebularia,Jiangsu,1,32.581667,121.006667,5/5/2015,124
Himantopus himantopus,Jiangsu,5,32.75,120.96,4/29/2018,118
Anser erythropus,Jiangxi,1,29.1063,115.9628,1/5/2018,4
Gallinula chloropus,Jiangxi,1,29.16299,117.85936,1/20/2018,19
Egretta garzetta,Guangdong,,22.522418,114.00032,5/23/2012,143
Vanellus vanellus,Jiangxi,85,29.16198,115.932198,1/14/2018,13
Phalacrocorax carbo,Jiangxi,30,29.187855,115.951917,11/21/2015,324
Egretta garzetta,Jiangxi,14,29.164442,117.841458,1/14/2018,13
Tringa stagnatilis,Jiangsu,5,32.528747,121.137521,5/1/2017,120
Gallinago gallinago,Jiangsu,1,32.581667,121.006667,4/11/2015,100
Gallinula chloropus,Guangdong,1,22.529128,113.980472,1/1/2017,0
Actitis hypoleucos,Jiangsu,1,33.582591,120.377197,12/27/2010,360
Calidris canutus,Guangdong,1,22.522418,114.00032,11/19/2018,322
Fulica atra,Jiangsu,50,33.602272,120.507223,12/31/2017,364
Podiceps cristatus,Shanghai,10,30.920507,121.973159,11/26/2012,330
Vanellus vanellus,Jiangsu,50,33.602272,120.507223,12/11/2016,345
Ardea alba,Guangdong,15,22.522418,114.00032,3/4/2018,62
Chlidonias hybrida,Zhejiang,30,30.358582,121.202846,9/18/2015,260
Ardea intermedia,Guangdong,1,20.829,110.23,10/24/2016,297
Tringa guttifer,Jiangsu,784,32.75,120.96,9/8/2018,250
Gallinula chloropus,Zhejiang,3,30.908632,120.076232,3/5/2014,63
Chroicocephalus ridibundus,Guangdong,8,20.224142,109.920002,4/6/2016,96
Ardeola bacchus,Jiangxi,1,29.240804,117.871756,5/9/2017,128
Platalea minor,Jiangsu,4,32.75,120.96,9/24/2018,266
Tringa ochropus,Shanghai,1,30.920507,121.973159,11/10/2018,313
Ardea alba,Shanghai,2,30.920507,121.973159,5/5/2018,124
Mareca falcata,Shanghai,100,30.753804,121.39207,12/14/2016,348
Tringa glareola,Guangdong,16,22.45799,113.551847,12/16/2018,349
Himantopus himantopus,Guangdong,5,22.518995,113.954494,2/25/2018,55
Hydroprogne caspia,Guangdong,11,20.835952,110.332861,1/27/2016,26
Egretta garzetta,Shanghai,1,31.335202,121.508112,8/2/2017,213
Glareola maldivarum,Shanghai,50,30.920507,121.973159,8/8/2018,219
Charadrius alexandrinus,Jiangsu,3,32.539098,121.112838,5/21/2016,141
Anas crecca,Shanghai,10,30.920507,121.973159,2/26/2018,56
Gallinago gallinago,Jiangxi,1,29.187406,116.01228,12/29/2018,362
Spatula clypeata,Guangdong,20,22.522418,114.00032,9/7/2018,249
Gallinula chloropus,Jiangsu,1,32.576717,121.004878,5/23/2016,143
Aythya ferina,Shanghai,23,30.729147,121.37219,1/6/2017,5
Fulica atra,Jiangxi,30,28.906441,116.259472,12/1/2017,334
Tachybaptus ruficollis,Guangdong,,22.553805,114.058428,11/30/2009,333
Recurvirostra avosetta,Jiangxi,2,28.69439,115.854355,12/11/2015,344
Tringa nebularia,Jiangsu,1,32.581667,121.006667,10/4/2014,276
Nycticorax nycticorax,Jiangsu,3,31.523368,120.226983,12/12/2017,345
Gallinula chloropus,Shanghai,3,31.641032,121.566374,4/3/2006,92
Nycticorax nycticorax,Shanghai,20,31.215664,121.545353,12/24/2017,357
Egretta garzetta,Shanghai,3,30.920507,121.973159,12/8/2017,341
Ardea cinerea,Shanghai,7,31.512041,121.955704,4/13/2017,102
Antigone vipio,Jiangxi,1,29.173488,115.981259,12/29/2018,362
Pluvialis squatarola,Jiangsu,60,32.868218,120.91234,5/6/2018,125
Nycticorax nycticorax,Zhejiang,,30.304478,120.086155,11/9/2018,312
Vanellus vanellus,Jiangsu,1,32.009849,118.642391,1/3/2013,2
Tringa stagnatilis,Jiangsu,6,32.75,120.96,9/9/2017,251
Larus canus,Jiangsu,,32.759949,120.930677,1/9/2016,8
Tachybaptus ruficollis,Jiangsu,10,32.581667,121.006667,4/20/2015,109
Nycticorax nycticorax,Shanghai,1,31.171046,121.800064,1/7/2018,6
Calidris temminckii,Shanghai,1,30.920507,121.973159,11/11/2015,314
Gallinula chloropus,Shanghai,,31.212141,121.543722,1/14/2017,13
Ardea intermedia,Shanghai,1,30.920507,121.973159,4/16/2015,105
Numenius madagascariensis,Shanghai,1,30.920507,121.973159,8/27/2016,239
Fulica atra,Shanghai,,31.606197,121.849191,4/5/2016,95
Egretta garzetta,Guangdong,2,24.914074,113.039382,5/8/2016,128
Tringa nebularia,Shanghai,40,30.920507,121.973159,4/14/2018,103
Tachybaptus ruficollis,Shanghai,1,30.886619,121.975285,8/26/2016,238
Himantopus himantopus,Shanghai,1,30.918286,121.969333,6/13/2015,163
Tringa erythropus,Jiangxi,200,29.134126,115.952496,12/30/1985,363
Recurvirostra avosetta,Jiangsu,4,32.581667,121.006667,10/3/2014,275
Chlidonias hybrida,Jiangxi,50,28.918267,116.294001,3/1/2018,59
Fulica atra,Shanghai,3,30.920507,121.973159,4/9/2018,98
Tachybaptus ruficollis,Shanghai,1,30.920507,121.973159,9/17/2018,259
Limosa lapponica,Guangdong,1,20.835952,110.332861,10/17/2017,289
Actitis hypoleucos,Shanghai,1,31.477754,121.942169,12/10/2017,343
Aix galericulata,Jiangxi,30,29.164442,117.841458,1/14/2018,13
Podiceps cristatus,Shanghai,12,30.920507,121.973159,12/18/2016,352
Tringa glareola,Jiangsu,1,32.561991,121.040156,5/1/2018,120
Cygnus cygnus,Shanghai,3,31.49514,121.964722,1/14/2017,13
Aythya ferina,Shanghai,1,30.920507,121.973159,11/10/2016,314
Amaurornis phoenicurus,Shanghai,2,31.090894,121.201544,1/30/2018,29
Ixobrychus sinensis,Shanghai,3,30.920507,121.973159,8/27/2016,239
Larus crassirostris,Jiangsu,30,32.75,120.96,9/8/2018,250
Nycticorax nycticorax,Shanghai,2,31.49514,121.964722,4/7/2014,96
Tringa totanus,Jiangsu,5,32.662,120.958,7/26/2017,206
Himantopus himantopus,Jiangsu,,32.581667,121.006667,10/6/2016,279
Himantopus himantopus,Guangdong,87,22.521693,114.01785,9/6/2017,248
Calidris subminuta,Jiangsu,2,32.581667,121.006667,8/31/2018,242
Pluvialis fulva,Shanghai,,31.49514,121.964722,5/9/2015,128
Ardea alba,Shanghai,2,31.50919,121.955346,4/8/2017,97
Ardeola bacchus,Guangdong,12,20.88248,110.179113,12/2/2018,335
Tringa glareola,Jiangsu,2,31.612963,120.736918,3/18/2016,77
Ardea alba,Shanghai,2,31.49514,121.964722,11/26/2016,330
Aythya marila,Shanghai,1,30.920507,121.973159,4/8/2017,97
Ardea alba,Guangdong,5,22.521669,114.01816,4/20/2017,109
Calidris tenuirostris,Jiangsu,50,32.75,120.96,4/29/2018,118
Pluvialis squatarola,Jiangsu,50,32.75,120.96,8/21/2016,233
Podiceps cristatus,Shanghai,3,30.920507,121.973159,10/27/2018,299
Vanellus cinereus,Jiangsu,2,32.587849,120.97071,5/1/2018,120
Tachybaptus ruficollis,Jiangsu,10,31.211081,119.7519,2/2/2017,32
Tachybaptus ruficollis,Jiangsu,3,32.56719,120.986457,9/7/2015,249
Mareca falcata,Shanghai,350,30.920507,121.973159,1/15/2017,14
Numenius phaeopus,Shanghai,5,30.920507,121.973159,9/7/2017,249
Charadrius alexandrinus,Shanghai,12,30.729994,121.374316,9/10/2018,252
Calidris alba,Jiangsu,21,32.75,120.96,9/22/2018,264
Tringa ochropus,Jiangxi,3,29.166667,115.95,12/16/2017,349
Sterna hirundo,Jiangsu,1,32.581667,121.006667,4/17/2015,106
Himantopus himantopus,Shanghai,25,30.920507,121.973159,9/18/2017,260
Cygnus columbianus,Jiangxi,,28.691967,115.984274,2/23/2018,53
Mareca penelope,Shanghai,3,31.546307,121.909576,10/10/2017,282
Aix galericulata,Jiangxi,12,29.297641,117.873409,1/15/2015,14
Nycticorax nycticorax,Shanghai,3,31.215664,121.545353,4/25/2018,114
Calidris subminuta,Jiangsu,15,32.581667,121.006667,9/7/2014,249
Gallinula chloropus,Guangdong,3,22.553805,114.058428,7/27/2015,207
Tringa erythropus,Jiangsu,341,32.54,121.113,10/24/2017,296
Phalacrocorax carbo,Shanghai,30,30.92011,121.967229,12/31/2016,365
Charadrius mongolus,Jiangsu,20,32.75,120.96,9/15/2018,257
Aythya ferina,Shanghai,100,30.920507,121.973159,2/20/2018,50
Anas acuta,Shanghai,6,31.49514,121.964722,11/17/2012,321
Gallinula chloropus,Zhejiang,1,30.358582,121.202846,10/18/2015,290
Chlidonias hybrida,Shanghai,4,30.753804,121.39207,6/5/2016,156
Ardea cinerea,Shanghai,1,31.186271,121.773286,12/27/2009,360
Tachybaptus ruficollis,Shanghai,3,30.920507,121.973159,4/24/2017,113
Calidris ferruginea,Zhejiang,800,27.919961,120.961312,4/25/2016,115
Ardea alba,Jiangsu,1,31.638298,120.6886,3/22/2015,80
Tringa erythropus,Jiangsu,20,32.581667,121.006667,9/18/2016,261
Vanellus vanellus,Shanghai,4,30.920507,121.973159,12/18/2016,352
Limosa limosa,Jiangsu,100,34.761394,119.371207,4/10/2014,99
Anser albifrons,Shanghai,1,30.920507,121.973159,12/10/2016,344
Egretta garzetta,Shanghai,9,31.1478,121.4389,1/18/2018,17
Egretta garzetta,Jiangsu,2,32.01543,118.67992,6/14/2013,164
Spatula querquedula,Shanghai,4,31.49514,121.964722,3/18/2016,77
Egretta garzetta,Shanghai,1,31.046701,121.224521,9/11/2018,253
Leucogeranus leucogeranus,Jiangxi,8,28.911318,116.322777,3/1/2018,59
Numenius phaeopus,Shanghai,,31.49514,121.964722,9/21/2014,263
Ardeola bacchus,Guangdong,5,22.537146,114.00276,3/16/2018,74
Tringa glareola,Shanghai,2,30.920507,121.973159,5/24/2018,143
Nycticorax nycticorax,Guangdong,30,23.039732,113.358135,9/3/2013,245
Sternula albifrons,Jiangsu,,32.750572,120.951024,7/26/2017,206
Fulica atra,Shanghai,200,30.920507,121.973159,3/5/2017,63
Tachybaptus ruficollis,Guangdong,34,22.709531,113.760982,9/3/2014,245
Pluvialis squatarola,Shanghai,300,30.920507,121.973159,1/13/2017,12
Egretta garzetta,Jiangxi,,29.166667,115.95,12/16/2017,349
Ardeola bacchus,Shanghai,16,30.920507,121.973159,5/17/2016,137
Antigone vipio,Jiangxi,,29.091815,115.938185,2/3/2018,33
Calidris temminckii,Shanghai,4,31.297333,121.859434,4/26/2017,115
Chlidonias hybrida,Jiangsu,,31.317142,120.587749,5/16/2016,136
Ardeola bacchus,Guangdong,1,22.534486,113.976438,1/22/2017,21
Ardea cinerea,Jiangxi,30,29.166667,115.95,1/12/2018,11
Actitis hypoleucos,Jiangxi,2,28.870571,116.43317,11/8/1988,312
Charadrius dubius,Zhejiang,2,29.280709,120.268149,4/16/2010,105
Ardeola bacchus,Shanghai,2,30.920507,121.973159,8/26/2018,237
Mareca falcata,Jiangxi,2000,29.166667,115.95,12/29/2010,362
Fulica atra,Shanghai,,31.338762,121.506991,11/19/2011,322
Recurvirostra avosetta,Jiangsu,2,33.54573,120.54412,11/20/2016,324
Calidris falcinellus,Shanghai,7,30.920507,121.973159,9/17/2017,259
Numenius phaeopus,Shanghai,58,30.920507,121.973159,8/26/2017,237
Egretta garzetta,Guangdong,37,20.835952,110.332861,10/17/2017,289
Aythya ferina,Shanghai,15,30.920507,121.973159,11/5/2018,308
Hydroprogne caspia,Shanghai,1,30.920507,121.973159,8/24/2018,235
Fulica atra,Shanghai,8,30.920507,121.973159,9/24/2016,267
Ardeola bacchus,Zhejiang,5,30.64273,122.061938,5/7/2016,127
Ardea alba,Jiangsu,2,32.21601,119.022516,10/7/2017,279
Numenius arquata,Guangdong,35,20.759,110.395,12/7/2018,340
Gallinula chloropus,Shanghai,10,30.901893,121.976287,5/5/2015,124
Recurvirostra avosetta,Jiangsu,200,32.754,120.952,9/5/2017,247
Recurvirostra avosetta,Jiangsu,,32.581667,121.006667,6/16/2018,166
Ardea alba,Jiangsu,1,31.897016,120.804399,8/30/2015,241
Actitis hypoleucos,Guangdong,2,22.45799,113.551847,8/5/2018,216
Podiceps cristatus,Shanghai,,30.920507,121.973159,3/1/2018,59
Mareca falcata,Zhejiang,5000,30.301909,121.347299,1/7/2011,6
Ardea alba,Shanghai,2,30.920507,121.973159,4/6/2008,96
Limosa limosa,Shanghai,20,30.920507,121.973159,9/28/2015,270
Egretta garzetta,Jiangsu,15,32.75,120.96,10/4/2014,276
Ardea cinerea,Shanghai,5,30.901893,121.976287,10/6/2018,278
Ichthyaetus relictus,Guangdong,2,20.759,110.395,12/4/2018,337
Ardeola bacchus,Jiangsu,2,32.75,120.96,9/23/2018,265
Actitis hypoleucos,Guangdong,,22.822419,114.056797,1/16/2014,15
Actitis hypoleucos,Guangdong,1,22.341304,113.589771,4/22/2018,111
Charadrius alexandrinus,Shanghai,50,31.49514,121.964722,4/1/2017,90
